6300	0.087507	364.0902987	22.78324948
6400	0.088896	320.9289474	20.08239248
6500	0.090285	194.2461039	12.15510949
6600	0.091674	19.92530481	1.246842314
6700	0.093063	-170.922447	-10.69561251
6800	0.094452	-302.452054	-18.9261857
6900	0.095841	-357.411546	-22.36532105
7000	0.09723	-307.28925	-19.22887721
7100	0.098619	-177.075315	-11.08063328
7200	0.100008	19.31584536	1.208704888
7300	0.101397	206.0322532	12.89263747
7400	0.102786	339.5531842	21.24781939
7500	0.104175	382.1030437	23.9104118
7600	0.105564	332.0527732	20.77847501
7700	0.106953	188.3133692	11.78386375
7800	0.108342	-3.23841641	-0.202646567
7900	0.109731	-187.849572	-11.75484126
8000	0.11112	-311.291416	-19.47931603
8100	0.112509	-359.656585	-22.50580621
8200	0.113898	-307.019721	-19.21201121
8300	0.115287	-168.33687	-10.5338179
8400	0.116676	21.15373554	1.323712376
8500	0.118065	199.082578	12.45775583
8600	0.119454	328.3963248	20.54966975
8700	0.120843	378.7586802	23.7011355
8800	0.122232	327.1178451	20.46966783
8900	0.123621	185.3604874	11.59908474
9000	0.12501	-1.73296729	-0.108441852
9100	0.126399	-184.056353	-11.51747746
9200	0.127788	-317.925945	-19.89447713
9300	0.129177	-368.060102	-23.03166319
9400	0.130566	-311.976278	-19.52217184
9500	0.131955	-169.758314	-10.62276593
9600	0.133344	15.89041674	0.994355879
9700	0.134733	200.3584129	12.53759225
9800	0.136122	333.4517561	20.86601752
9900	0.137511	378.9354391	23.71219634
10000	0.1389	320.1046924	20.03081404
10100	0.140289	180.894709	11.31963499
10200	0.141678	-4.56561218	-0.285696932
10300	0.143067	-188.807485	-11.81478345
10400	0.144456	-321.843519	-20.13962255
10500	0.145845	-364.473245	-22.80721266
10600	0.147234	-309.859063	-19.38968537
10700	0.148623	-172.312056	-10.78256843
10800	0.150012	12.17150354	0.761641831
10900	0.151401	198.5639252	12.42530071
11000	0.15279	329.8139467	20.63837861
11100	0.154179	374.5754046	23.4393636
11200	0.155568	320.2427635	20.03945396
11300	0.156957	183.4434545	11.47912484
11400	0.158346	-5.17925581	-0.324096186
11500	0.159735	-191.019611	-11.95320905
11600	0.161124	-323.689245	-20.25512037
11700	0.162513	-367.427184	-22.99205782
11800	0.163902	-314.247065	-19.6642682
11900	0.165291	-174.477812	-10.91809239
12000	0.16668	13.62043407	0.852309849
12100	0.168069	199.4282643	12.47938744
12200	0.169458	329.6328093	20.62704378
12300	0.170847	374.1112481	23.41031862
12400	0.172236	319.213814	19.9750666
12500	0.173625	179.7797858	11.24986776
12600	0.175014	-8.65019852	-0.541293277
12700	0.176403	-192.252147	-12.030336
12800	0.177792	-323.362253	-20.23465857
12900	0.179181	-368.031249	-23.02985769
13000	0.18057	-314.164613	-19.6591087
13100	0.181959	-174.169815	-10.89881923
13200	0.183348	12.78325602	0.799922745
13300	0.184737	196.5165582	12.29718504
13400	0.186126	328.0514327	20.52808784
13500	0.187515	373.7762731	23.38935729
13600	0.188904	318.8621141	19.95305869
13700	0.190293	178.6536457	11.17939862
13800	0.191682	-8.38885606	-0.524939558
13900	0.193071	-192.350595	-12.03649647
14000	0.19446	-324.991436	-20.33660604
14100	0.195849	-370.24303	-23.1682617
14200	0.197238	-314.631206	-19.68830614
14300	0.198627	-174.421278	-10.91455473
14399	0.20000211	10.27878737	0.643203562
